City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
380,Nazret,ET,2021-04-26 00:14:44,8.55,39.2667,67.08,75,95,2.48
381,Emba,KZ,2021-04-26 00:14:44,48.8264,58.1442,51.46,80,100,9.22
382,Emmett,US,2021-04-26 00:14:44,43.8735,-116.4993,55.99,47,100,1.99
383,Santa Rosa,PH,2021-04-26 00:14:41,14.3122,121.1114,82.0,78,75,5.75
384,Baruun-Urt,MN,2021-04-26 00:14:45,46.6806,113.2792,51.06,38,42,30.42
385,Gillette,US,2021-04-26 00:12:12,44.2911,-105.5022,59.0,47,75,10.36
386,Eureka,US,2021-04-26 00:14:46,40.8021,-124.1637,54.0,72,93,5.01
387,Faya,SA,2021-04-26 00:14:47,18.3851,42.4509,62.6,67,40,7.58
388,Mindelo,CV,2021-04-26 00:14:48,16.8901,-24.9804,69.8,68,40,17.27
389,Palmas,BR,2021-04-26 00:14:48,-10.2128,-48.3603,73.4,100,75,3.44
390,General Roca,AR,2021-04-26 00:14:48,-39.0333,-67.5833,62.6,67,0,3.44
391,Nyurba,RU,2021-04-26 00:14:49,63.2842,118.3319,34.25,91,100,6.85
392,Bennington,US,2021-04-26 00:14:49,42.8781,-73.1968,53.6,50,1,8.05
393,Kholodnyy,RU,2021-04-26 00:14:50,62.7167,147.95,4.41,72,60,3.11
394,Micheweni,TZ,2021-04-26 00:14:50,-4.9667,39.8333,78.39,86,30,7.49
395,Jiazi,CN,2021-04-26 00:14:51,22.8779,116.067,71.13,73,98,17.65
396,Kieta,PG,2021-04-26 00:14:52,-6.2167,155.6333,85.57,63,81,4.79
397,Basco,PH,2021-04-26 00:14:52,20.4487,121.9702,76.06,66,89,19.35
398,Labuhan,ID,2021-04-26 00:14:52,-6.8844,112.2051,78.71,83,49,8.86
399,Antofagasta,CL,2021-04-26 00:11:53,-23.65,-70.4,60.8,77,0,5.75
400,Estelle,US,2021-04-26 00:14:53,29.8458,-90.1067,77.0,53,0,1.01
401,Fallon,US,2021-04-26 00:14:54,39.4735,-118.7774,55.4,33,75,5.75
402,Moyale,KE,2021-04-26 00:14:54,3.5167,39.0584,67.32,74,71,2.82
403,Avera,US,2021-04-26 00:14:55,33.194,-82.5271,71.6,56,75,6.29
404,Rawson,AR,2021-04-26 00:14:55,-43.3002,-65.1023,61.88,53,81,21.21
405,Meulaboh,ID,2021-04-26 00:14:56,4.1363,96.1285,77.02,84,92,2.37
406,Pine Bluff,US,2021-04-26 00:14:56,34.2284,-92.0032,71.6,43,1,6.91
407,Romilly-Sur-Seine,FR,2021-04-26 00:14:57,48.5108,3.7263,50.0,43,0,6.91
408,Tyubuk,RU,2021-04-26 00:14:57,56.0552,60.9405,37.26,72,1,11.95
409,Stornoway,GB,2021-04-26 00:14:58,58.2093,-6.3865,48.99,81,100,9.22
410,Guerrero Negro,MX,2021-04-26 00:14:46,27.9769,-114.0611,63.3,69,100,16.44
411,Dicabisagan,PH,2021-04-26 00:14:59,17.0818,122.4157,77.63,75,56,5.41
412,Los Llanos De Aridane,ES,2021-04-26 00:14:59,28.6585,-17.9182,68.0,68,90,4.61
413,Oktyabrskoye,RU,2021-04-26 00:15:00,43.0645,44.7417,46.4,100,95,4.47
414,Fort Wellington,GY,2021-04-26 00:15:01,6.4,-57.6,77.58,86,100,10.07
415,Matara,LK,2021-04-26 00:15:01,5.9485,80.5353,76.62,89,54,2.91
416,Rexburg,US,2021-04-26 00:15:02,43.826,-111.7897,46.4,66,90,16.11
417,Ulladulla,AU,2021-04-26 00:15:03,-35.35,150.4667,57.2,77,0,9.22
418,Wilkie,CA,2021-04-26 00:15:04,52.4168,-108.7014,48.2,27,75,9.22
419,Belaya Gora,RU,2021-04-26 00:12:18,68.5333,146.4167,23.61,74,99,13.31
420,Krasnoselkup,RU,2021-04-26 00:15:04,65.7,82.4667,18.66,89,21,6.06
421,Fairbanks,US,2021-04-26 00:15:05,64.8378,-147.7164,64.4,26,1,4.61
422,Payson,US,2021-04-26 00:15:06,40.0444,-111.7321,66.99,36,90,4.61
423,Yerbogachen,RU,2021-04-26 00:15:06,61.2767,108.0108,31.17,90,93,12.91
424,Sandur,IN,2021-04-26 00:15:07,15.1,76.55,81.5,54,46,5.48
425,Tsiroanomandidy,MG,2021-04-26 00:15:07,-18.7667,46.0333,64.08,92,100,3.11
426,Sobolevo,RU,2021-04-26 00:15:08,54.4299,31.8996,29.55,83,12,6.69
427,Peace River,CA,2021-04-26 00:15:08,56.2501,-117.286,48.2,25,40,20.71
428,Abu Kamal,SY,2021-04-26 00:15:08,34.4506,40.9171,81.0,26,75,10.51
429,Zonguldak,TR,2021-04-26 00:15:09,41.25,31.8333,44.1,98,100,2.37
430,Chauk,MM,2021-04-26 00:15:10,20.8833,94.8167,83.71,58,20,12.33
431,Sakakah,SA,2021-04-26 00:15:10,29.9697,40.2064,78.8,21,0,11.5
432,Tabas,IR,2021-04-26 00:15:10,33.5959,56.9244,77.32,19,97,4.0
433,Tessalit,ML,2021-04-26 00:15:11,20.1986,1.0114,87.51,7,1,8.03
434,Touros,BR,2021-04-26 00:12:06,-5.1989,-35.4608,78.8,83,20,6.91
435,Asau,RO,2021-04-26 00:15:11,46.4333,26.4,43.0,60,20,2.73
436,Yumen,CN,2021-04-26 00:15:13,40.2833,97.2,38.12,16,44,8.1
437,Jardim,BR,2021-04-26 00:14:14,-21.4803,-56.1381,68.14,86,85,5.41
438,Kavaratti,IN,2021-04-26 00:15:14,10.5669,72.642,83.7,73,4,6.55
439,Gaoual,GN,2021-04-26 00:15:14,11.75,-13.2,84.0,28,65,5.35
440,Aswan,EG,2021-04-26 00:15:15,24.0934,32.907,85.98,11,0,7.16
441,Mayumba,GA,2021-04-26 00:15:15,-3.432,10.6554,77.77,87,21,2.06
442,Ixtapa,MX,2021-04-26 00:12:05,20.7,-105.2,80.01,78,75,12.66
443,Qiongshan,CN,2021-04-26 00:15:16,20.0058,110.3542,80.6,89,40,6.71
444,Polyarnyy,RU,2021-04-26 00:15:16,69.1989,33.4478,32.0,86,75,4.47
445,Kjollefjord,NO,2021-04-26 00:15:17,70.9457,27.3465,32.25,85,99,8.39
446,Ures,MX,2021-04-26 00:15:17,29.4333,-110.4,84.99,15,99,4.0
447,Emerald,AU,2021-04-26 00:15:17,-23.5333,148.1667,69.8,32,1,11.5
448,Thayetmyo,MM,2021-04-26 00:15:18,19.3167,95.1833,82.45,67,96,7.07
449,High Level,CA,2021-04-26 00:15:18,58.5169,-117.136,42.8,39,75,11.5
450,Gulabpura,IN,2021-04-26 00:15:19,25.9,74.6667,75.6,8,0,2.73
451,Boppard,DE,2021-04-26 00:15:19,50.2308,7.5899,39.2,60,94,9.22
452,Sao Felix Do Xingu,BR,2021-04-26 00:15:20,-6.6447,-51.995,72.86,97,19,1.07
453,Bakani,IN,2021-04-26 00:15:20,24.2833,76.2333,80.92,11,95,6.46
454,Akkermanovka,RU,2021-04-26 00:15:20,51.2467,58.2391,46.4,81,0,11.18
455,Vaitape,PF,2021-04-26 00:15:21,-16.5167,-151.75,81.14,65,20,3.09
456,Itoman,JP,2021-04-26 00:12:42,26.1247,127.6694,73.4,60,20,10.36
457,College,US,2021-04-26 00:15:21,64.8569,-147.8028,64.4,25,1,0.94
458,Longyan,CN,2021-04-26 00:15:22,25.1072,117.0225,67.66,84,92,1.66
459,Serdobsk,RU,2021-04-26 00:15:23,52.4586,44.2169,35.44,77,37,8.14
460,Xining,CN,2021-04-26 00:15:23,36.6167,101.7667,39.52,79,13,4.41
461,Shellbrook,CA,2021-04-26 00:15:23,53.2168,-106.4011,48.2,21,75,16.11
462,Atar,MR,2021-04-26 00:15:24,20.5169,-13.0499,78.26,20,0,3.27
463,Katsuura,JP,2021-04-26 00:15:24,35.1333,140.3,55.4,35,35,17.27
464,La Ronge,CA,2021-04-26 00:11:07,55.1001,-105.2842,37.4,41,100,9.22
465,Mocuba,MZ,2021-04-26 00:15:25,-16.8392,36.9856,68.25,98,83,3.0
466,Aykhal,RU,2021-04-26 00:13:54,66.0,111.5,5.2,93,100,27.87
467,Reyes,BO,2021-04-26 00:15:26,-14.3167,-67.3833,69.8,100,75,4.43
468,Sao Benedito Do Rio Preto,BR,2021-04-26 00:15:26,-3.3336,-43.5283,74.26,94,68,3.13
469,Oyon,PE,2021-04-26 00:15:27,-10.6681,-76.7731,46.89,89,89,2.8
470,Porto Novo,BJ,2021-04-26 00:15:28,6.4965,2.6036,84.2,74,20,11.5
471,Manitouwadge,CA,2021-04-26 00:15:28,49.1215,-85.8403,33.8,64,4,5.75
472,Sangar,RU,2021-04-26 00:15:28,63.9242,127.4739,27.0,94,100,14.97
473,Holme,DK,2021-04-26 00:15:29,56.1138,10.1725,34.0,69,7,1.14
474,Bam,IR,2021-04-26 00:15:30,29.106,58.357,74.26,23,67,3.85
475,Marrakesh,MA,2021-04-26 00:15:17,31.6315,-8.0083,60.8,67,75,6.91
476,Vardo,NO,2021-04-26 00:12:15,70.3705,31.1107,31.86,68,41,6.55
477,Narsaq,GL,2021-04-26 00:15:21,60.9167,-46.05,50.0,32,75,44.87
478,Codrington,AU,2021-04-26 00:15:31,-38.2667,141.9667,60.69,66,100,6.73
479,Mumford,GH,2021-04-26 00:15:31,5.2618,-0.759,81.52,83,49,7.58
480,Cabadiangan,PH,2021-04-26 00:15:32,9.7531,122.4739,82.81,73,85,1.7
481,Sandakan,MY,2021-04-26 00:15:32,5.8402,118.1179,77.0,88,20,3.44
482,Luba,GQ,2021-04-26 00:15:33,3.4568,8.5547,77.0,77,20,1.14
483,Novikovo,RU,2021-04-26 00:15:33,51.1537,37.8879,39.09,75,66,0.56
484,Tigil,RU,2021-04-26 00:15:33,57.8,158.6667,30.72,86,100,2.73
485,Erenhot,CN,2021-04-26 00:15:34,43.6475,111.9767,44.06,13,36,29.57
486,Tibu,CO,2021-04-26 00:15:35,8.639,-72.7358,80.53,78,36,1.59
487,Port-Cartier,CA,2021-04-26 00:14:35,50.0334,-66.8654,41.0,65,75,8.05
488,Axim,GH,2021-04-26 00:15:35,4.8699,-2.2405,80.19,84,100,6.4
489,Pitea,SE,2021-04-26 00:15:36,65.3172,21.4794,30.2,64,75,13.8
490,Garhi Khairo,PK,2021-04-26 00:15:37,28.0606,67.9803,85.73,18,15,6.91
491,Cartagena,CO,2021-04-26 00:12:04,10.3997,-75.5144,84.2,74,75,8.05
492,Najran,SA,2021-04-26 00:15:37,17.4924,44.1277,77.0,41,75,4.45
493,Ulaangom,MN,2021-04-26 00:15:38,49.9811,92.0667,27.88,43,1,6.96
494,Tahta,EG,2021-04-26 00:15:38,26.7693,31.5021,82.4,21,0,13.8
495,Inirida,CO,2021-04-26 00:15:39,3.8653,-67.9239,75.18,95,96,1.97
496,Puerto Leguizamo,CO,2021-04-26 00:15:39,-0.1934,-74.7819,73.98,96,86,1.74
497,Aleksandrov Gay,RU,2021-04-26 00:15:40,50.147,48.5704,41.54,57,91,1.77
498,Havoysund,NO,2021-04-26 00:15:40,70.9963,24.6622,32.0,93,75,8.05
499,Utica,US,2021-04-26 00:13:09,43.1009,-75.2327,46.4,57,20,20.71
500,Olavarria,AR,2021-04-26 00:15:41,-36.8927,-60.3225,60.01,80,99,4.25
501,Sao Joao Da Barra,BR,2021-04-26 00:15:41,-21.6403,-41.0511,74.53,89,49,6.35
502,Dzhebariki-Khaya,RU,2021-04-26 00:15:42,62.2167,135.8,28.47,83,100,4.23
503,Macklin,CA,2021-04-26 00:15:42,52.3334,-109.9348,50.0,22,100,4.61
504,Pindi Gheb,PK,2021-04-26 00:15:42,33.2402,72.2661,73.89,26,1,5.14
505,Batemans Bay,AU,2021-04-26 00:15:43,-35.7167,150.1833,64.0,53,2,0.36
506,Poso,ID,2021-04-26 00:15:43,-1.3959,120.7524,81.39,72,65,4.03
507,Shache,CN,2021-04-26 00:15:44,38.4167,77.2406,56.53,23,24,9.06
508,Sao Bento Do Sul,BR,2021-04-26 00:10:51,-26.2503,-49.3786,59.0,89,83,1.99
509,Cayenne,GF,2021-04-26 00:11:00,4.9333,-52.3333,81.0,83,75,3.44
510,Azul,AR,2021-04-26 00:15:41,-36.777,-59.8585,60.01,80,100,2.53
511,Langham,CA,2021-04-26 00:15:45,52.3668,-106.9679,51.8,20,75,12.66
512,Yakeshi,CN,2021-04-26 00:15:45,49.2833,120.7333,53.69,37,99,10.27
513,Fort Nelson,CA,2021-04-26 00:15:46,58.8053,-122.7002,57.2,17,75,11.5
514,Beyneu,KZ,2021-04-26 00:15:46,45.3167,55.2,64.81,32,59,19.57
515,Volkach,DE,2021-04-26 00:15:47,49.8667,10.2333,41.0,66,76,6.93
516,Bridgeton,US,2021-04-26 00:15:47,39.4273,-75.2341,60.8,48,20,6.91
517,Mandera,KE,2021-04-26 00:15:48,3.9366,41.867,80.04,68,94,6.08
518,Muli,MV,2021-04-26 00:15:48,2.9167,73.5667,82.81,70,40,5.37
519,Madaripur,BD,2021-04-26 00:15:49,23.1753,90.2072,80.13,54,15,4.92
520,Abha,SA,2021-04-26 00:14:27,18.2164,42.5053,62.6,67,40,9.95
521,Lagos,NG,2021-04-26 00:11:08,6.5833,3.75,82.4,83,20,2.3
522,Kamariotissa,GR,2021-04-26 00:15:49,40.4833,25.4667,51.8,76,0,8.05
523,Naze,JP,2021-04-26 00:15:50,28.3667,129.4833,75.2,57,75,16.11
524,Hvolsvollur,IS,2021-04-26 00:15:51,63.7533,-20.2243,37.0,91,11,13.0
525,Kilindoni,TZ,2021-04-26 00:15:51,-7.9139,39.6668,78.75,82,93,9.53
526,Bera,BD,2021-04-26 00:15:51,24.0833,89.6167,83.03,41,49,9.4
527,Malm,NO,2021-04-26 00:15:52,64.0721,11.2172,37.0,80,75,3.44
528,Miles City,US,2021-04-26 00:15:52,46.4083,-105.8406,57.2,44,1,5.75
529,Acarau,BR,2021-04-26 00:15:53,-2.8856,-40.12,77.99,79,8,8.84
530,Ondjiva,AO,2021-04-26 00:11:16,-17.0667,15.7333,64.74,36,4,7.29
531,Grand Gaube,MU,2021-04-26 00:13:54,-20.0064,57.6608,75.0,86,94,5.01
532,Tabuk,PH,2021-04-26 00:15:54,17.4189,121.4443,76.78,67,13,4.05
533,Leh,IN,2021-04-26 00:15:54,34.1667,77.5833,29.59,36,2,2.84
534,Cottonwood,US,2021-04-26 00:15:55,34.7392,-112.0099,80.01,10,23,3.0
535,Shreveport,US,2021-04-26 00:15:55,32.5251,-93.7502,77.0,46,1,9.22
536,Manzhouli,CN,2021-04-26 00:15:55,49.6,117.4333,49.51,84,100,11.97
537,San Quintin,MX,2021-04-26 00:12:58,30.4833,-115.95,62.2,65,67,13.87
538,Brownsville,US,2021-04-26 00:12:02,25.9018,-97.4975,80.6,61,1,13.8
539,Dorobantu,RO,2021-04-26 00:15:56,44.2167,26.95,48.99,65,40,1.01
540,Guanare,VE,2021-04-26 00:15:57,9.0418,-69.7421,84.2,61,44,3.44
541,Bodden Town,KY,2021-04-26 00:15:57,19.2833,-81.25,82.4,69,20,3.44
542,Mahajanga,MG,2021-04-26 00:15:58,-15.7167,46.3167,73.4,94,20,4.61
543,Irondequoit,US,2021-04-26 00:14:42,43.2134,-77.5797,41.0,65,75,18.41
544,Livingstonia,MW,2021-04-26 00:15:58,-10.606,34.1063,62.47,88,30,2.01
545,Nizwa,OM,2021-04-26 00:15:59,22.9333,57.5333,76.96,25,50,1.01
546,Kharp,RU,2021-04-26 00:15:59,66.8014,65.8081,33.28,98,100,7.16
547,Pingxiang,CN,2021-04-26 00:15:59,27.6167,113.85,60.42,97,100,1.52
548,Luganville,VU,2021-04-26 00:16:00,-15.5333,167.1667,85.6,69,67,5.35
549,Shelburne,CA,2021-04-26 00:15:07,44.0787,-80.2041,35.01,80,92,14.27
550,Sao Paulo De Olivenca,BR,2021-04-26 00:16:00,-3.3783,-68.8725,74.73,96,98,1.95
551,Tura,IN,2021-04-26 00:15:38,25.5198,90.2201,75.78,30,2,4.34
552,Shirvan,AZ,2021-04-26 00:16:01,39.9509,48.8994,55.49,69,55,2.17
553,Chistogorskiy,RU,2021-04-26 00:16:02,53.9835,87.3843,34.02,89,89,3.33
554,Karratha,AU,2021-04-26 00:12:49,-20.7377,116.8463,78.89,42,0,9.1
555,Talnakh,RU,2021-04-26 00:11:48,69.4865,88.3972,3.9,90,91,6.2
556,Oranjestad,AW,2021-04-26 00:16:03,12.524,-70.027,80.6,78,20,18.41
557,Beloha,MG,2021-04-26 00:16:03,-25.1667,45.05,71.06,74,0,6.67
558,Colchester,GB,2021-04-26 00:14:02,51.8892,0.9042,42.01,65,90,13.8
559,Zyryanka,RU,2021-04-26 00:16:04,65.75,150.85,20.44,77,9,14.52
560,Cabedelo,BR,2021-04-26 00:16:04,-6.9811,-34.8339,77.0,94,20,4.61
561,Qalyub,EG,2021-04-26 00:16:05,30.1792,31.2056,64.4,72,40,14.97
562,Lasa,IT,2021-04-26 00:16:05,46.6166,10.7002,51.01,65,0,5.75
563,Kochki,RU,2021-04-26 00:16:05,54.3358,80.4806,40.41,61,100,8.77
564,San Bartolome,ES,2021-04-26 00:16:06,27.9248,-15.5733,70.0,77,40,3.44
565,Pachelma,RU,2021-04-26 00:16:06,53.2443,43.3521,36.46,81,32,12.39
566,Petropavlovsk-Kamchatskiy,RU,2021-04-26 00:16:07,53.0452,158.6483,37.4,100,90,8.95
567,Xiaoshi,CN,2021-04-26 00:16:07,41.2971,124.1209,57.2,35,0,2.24
568,Cabras,IT,2021-04-26 00:16:08,39.93,8.5314,55.13,74,93,11.41
569,Bontang,ID,2021-04-26 00:16:08,0.1333,117.5,77.86,89,100,3.89
570,Quatre Cocos,MU,2021-04-26 00:16:09,-20.2078,57.7625,75.2,94,75,11.5
571,Galeana,MX,2021-04-26 00:16:09,24.8333,-100.0667,77.0,22,45,14.0
